Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
ROBO DE VEHICULO,DESCUIDO,2025-04-09,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,NICARAGUA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,DESCUIDO,2025-01-31,00:00:00 - 02:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO DE VEHICULO,DESCUIDO,2025-04-11,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ROBO DE VEHICULO,DESCUIDO,2025-04-14,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,DESCUIDO,2025-04-15,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-04-20,00:00:00 - 02:59:59,VEHICULO,ACUATICO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,DESCUIDO,2025-04-22,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,GRECIA,
ROBO DE VEHICULO,DESCUIDO,2025-04-24,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO DE VEHICULO,DESCUIDO,2025-04-25,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-04-26,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,DESCUIDO,2025-04-26,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-04-27,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,DESCUIDO,2025-04-27,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-04-27,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,NARANJO,
ROBO DE VEHICULO,DESCUIDO,2025-04-27,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ESCAZU,
ROBO DE VEHICULO,DESCUIDO,2025-04-30,21:00:00 - 23:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ACOSTA,
ROBO DE VEHICULO,DESCUIDO,2025-05-02,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,NARANJO,
ROBO DE VEHICULO,DESCUIDO,2025-05-03,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ROBO DE VEHICULO,DESCUIDO,2025-05-10,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
ROBO DE VEHICULO,DESCUIDO,2025-05-12,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-05-12,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,EL SALVADOR,SAN JOSE,ESCAZU,
ROBO DE VEHICULO,DESCUIDO,2025-04-28,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ROBO DE VEHICULO,DESCUIDO,2025-05-13,21:00:00 - 23:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-03-10,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
ROBO DE VEHICULO,DESCUIDO,2025-05-18,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO DE VEHICULO,DESCUIDO,2025-05-21,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,DESCUIDO,2025-05-23,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ROBO DE VEHICULO,DESCUIDO,2025-05-24,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-05-27,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
ROBO DE VEHICULO,DESCUIDO,2025-06-02,00:00:00 - 02:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,DESCUIDO,2025-05-02,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ROBO DE VEHICULO,DESCUIDO,2025-06-02,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-05,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-07,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,DESCUIDO,2025-06-04,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,DESCUIDO,2025-05-24,00:00:00 - 02:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-13,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-06-15,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-17,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-15,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,Desconocido,HEREDIA,SANTA BARBARA,
ROBO DE VEHICULO,DESCUIDO,2025-06-19,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-19,18:00:00 - 20:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BELEN,
ROBO DE VEHICULO,DESCUIDO,2025-06-20,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO DE VEHICULO,DESCUIDO,2025-06-23,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,NICARAGUA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-06-24,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-06-25,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
ROBO DE VEHICULO,DESCUIDO,2025-06-27,09:00:00 - 11:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,CURRIDABAT,
ROBO DE VEHICULO,DESCUIDO,2025-06-28,06:00:00 - 08:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,DESCUIDO,2025-06-28,00:00:00 - 02:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BARVA,
ROBO DE VEHICULO,DESCUIDO,2025-06-29,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-06-29,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ROBO DE VEHICULO,DESCUIDO,2025-06-21,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Desconocido,MUJER,ARGENTINA,LIMON,TALAMANCA,
ROBO DE VEHICULO,DESCUIDO,2025-06-21,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,TALAMANCA,
ROBO DE VEHICULO,DESCUIDO,2025-06-29,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,DESCUIDO,2025-06-29,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SARCH&#205;,
ROBO DE VEHICULO,DESCUIDO,2025-07-03,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-04,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
ROBO DE VEHICULO,DESCUIDO,2025-07-04,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-04,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ROBO DE VEHICULO,DESCUIDO,2025-07-05,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,DESCUIDO,2025-07-05,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS,
ROBO DE VEHICULO,DESCUIDO,2025-07-08,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MORAVIA,
ROBO DE VEHICULO,DESCUIDO,2025-07-08,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,MORAVIA,
ROBO DE VEHICULO,DESCUIDO,2025-07-08,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-10,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,DESCUIDO,2025-07-10,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-12,21:00:00 - 23:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-15,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
ROBO DE VEHICULO,DESCUIDO,2025-07-16,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,DESCUIDO,2025-07-18,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-07-20,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,DESCUIDO,2025-07-12,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Adulto Mayor,DESCONOCIDO,Desconocido,HEREDIA,SARAPIQUI,
ROBO DE VEHICULO,DESCUIDO,2025-07-21,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Menor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-07-22,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,DESCUIDO,2025-07-22,00:00:00 - 02:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-07-20,06:00:00 - 08:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,DESCUIDO,2025-07-26,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
ROBO DE VEHICULO,DESCUIDO,2025-07-28,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO DE VEHICULO,DESCUIDO,2025-07-31,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,Desconocido,LIMON,GUACIMO,
ROBO DE VEHICULO,DESCUIDO,2025-07-31,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,RIO CUARTO,
ROBO DE VEHICULO,DESCUIDO,2025-07-26,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,Desconocido,HEREDIA,SAN RAFAEL,
ROBO DE VEHICULO,DESCUIDO,2025-08-05,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MORAVIA,
ROBO DE VEHICULO,DESCUIDO,2025-08-06,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,DESCUIDO,2025-08-06,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO DE VEHICULO,DESCUIDO,2025-08-05,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,COTO BRUS,
ROBO DE VEHICULO,DESCUIDO,2025-08-10,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
ROBO DE VEHICULO,DESCUIDO,2025-08-11,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,DESCUIDO,2025-08-13,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
ROBO DE VEHICULO,DESCUIDO,2025-08-14,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,DESCUIDO,2025-08-17,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,TILARAN,
ROBO DE VEHICULO,DESCUIDO,2025-08-20,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-01-13,00:00:00 - 02:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Desconocido,MUJER,Desconocido,HEREDIA,HEREDIA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-01-20,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-01-29,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-02-10,21:00:00 - 23:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SANTA ANA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-03-13,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-04-10,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Menor de edad,HOMBRE,ARGENTINA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-04-29,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,ITALIA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-05-15,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-05-15,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-05-15,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,ALAJUELITA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-05-15,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-07-08,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-06-13,00:00:00 - 02:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-06-23,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,LIMON,MATINA,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2025-08-21,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,POR CONFIANZA,2025-01-12,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SARAPIQUI,
ROBO DE VEHICULO,POR CONFIANZA,2025-02-05,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
ROBO DE VEHICULO,POR CONFIANZA,2025-02-04,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,ABANGARES,
ROBO DE VEHICULO,POR CONFIANZA,2025-03-06,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,RUSIA,CARTAGO,CARTAGO,
ROBO DE VEHICULO,POR CONFIANZA,2025-03-19,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CARRILLO,
ROBO DE VEHICULO,POR CONFIANZA,2025-03-22,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
ROBO DE VEHICULO,POR CONFIANZA,2025-05-03,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,NICARAGUA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,POR CONFIANZA,2025-05-20,12:00:00 - 14:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO DE VEHICULO,POR CONFIANZA,2025-05-31,18:00:00 - 20:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-08,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-08,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COLOMBIA,GUANACASTE,SANTA CRUZ,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-14,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-12,09:00:00 - 11:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,PUNTARENAS,ESPARZA,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-18,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,POR CONFIANZA,2025-06-17,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2025-07-03,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,Desconocido,GUANACASTE,LIBERIA,
ROBO DE VEHICULO,POR CONFIANZA,2025-07-12,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO DE VEHICULO,POR CONFIANZA,2025-07-12,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,TILARAN,
ROBO DE VEHICULO,POR CONFIANZA,2025-08-16,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
ROBO DE VEHICULO,POR CONFIANZA,2025-08-21,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NANDAYURE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-02,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-05,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-04,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,FRANCIA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-03,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-06,21:00:00 - 23:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,PANAMA,PUNTARENAS,CORREDORES,
